Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,Entry,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2017, 2nd,1st ,WASH,10,14,pass,PSU, Trace McSorley, Tommy Stevens ,0,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,10,14,pass,PSU, Trace McSorley, Brandon Polk ,0,4,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,WASH,6,14,pass,PSU, Trace McSorley, Mike Gesicki ,0,26,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,pass,PSU, Trace McSorley, Juwan Johnson ,0,11,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,pass,PSU, Trace McSorley, Tommy Stevens ,0,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,10,14,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,34,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH, Goal ,14,other,PSU,0,0,0,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH, Goal ,14,run,PSU,0,0, Miles Sanders ,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,WASH,,14,other,OPP,0,0,0,65,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,pass,OPP, Jake Browning, Dante Pettis ,0,26,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,pass,OPP, Jake Browning, Aaron Fuller ,0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,10,14,run,OPP,0,0, Myles Gaskin ,2,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,WASH,8,14,pass,OPP, Jake Browning, Myles Gaskin ,0,4,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,WASH,4,14,other,OPP,0,0,0,41,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,21,run,PSU,0,0, Trace McSorley ,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,9,21,run,PSU,0,0, Saquon Barkley ,92,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,WASH,,21,other,OPP,0,0,0,64,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,21,run,OPP,0,0, Myles Gaskin ,1,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,9,21,other,OPP,0,0,0,-10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,WASH,19,21,run,OPP,0,0, Lavon Coleman ,6,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,WASH,13,21,other,OPP,0,0,0,48,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,21,run,PSU,0,0, TEAM ,-7,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,pass,OPP, Jake Browning, Andre Baccellia ,0,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,10,14,pass,OPP, Jake Browning, Aaron Fuller ,0,4,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,WASH,6,14,pass,OPP, Jake Browning, Salvon Ahmed ,0,8,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,pass,OPP, Jake Browning, Andre Baccellia ,0,6,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,WASH,,14,other,OPP,0,0,0,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,4,14,run,OPP,0,0, Lavon Coleman ,2,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,WASH,2,14,run,OPP,0,0, Myles Gaskin ,13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,WASH,,14,other,PSU,0,0,0,55,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,run,PSU,0,0, Saquon Barkley ,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,9,14,run,PSU,0,0, Saquon Barkley ,8,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,WASH,1,14,run,PSU,0,0, Saquon Barkley ,2,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,pass,PSU, Trace McSorley,0,0,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,10,14,pass,PSU, Trace McSorley, Juwan Johnson ,0,18,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,run,PSU,0,0, Miles Sanders ,2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,8,14,other,PSU,0,0,0,-1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,WASH,,14,other,PSU,0,0,0,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,WASH,9,14,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,5,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,4th ,WASH,4,14,other,PSU,0,0,0,47,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,1st ,WASH,10,14,run,OPP,0,0, Myles Gaskin ,-1,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,,WASH,,14,other,OPP,0,0,0,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,2nd ,WASH,11,14,run,OPP,0,0, Myles Gaskin ,6,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 2nd,3rd ,WASH,5,14,run,OPP,0,0, Jake Browning ,8,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,WASH,,7,other,OPP,0,0,0,65,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,7,run,OPP,0,0, Myles Gaskin ,1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,9,7,pass,OPP, Jake Browning, Ty Jones ,0,12,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,7,pass,OPP, Jake Browning, Will Dissly ,0,7,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,3,7,pass,OPP, Jake Browning, Aaron Fuller ,0,2,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,WASH,1,7,run,OPP,0,0, Myles Gaskin ,3,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,7,run,OPP,0,0, Lavon Coleman ,4,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,6,7,pass,OPP, Jake Browning, Aaron Fuller ,0,9,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,7,pass,OPP, Jake Browning, Lavon Coleman ,0,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,10,7,run,OPP,0,0, Myles Gaskin ,8,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,WASH,2,7,run,OPP,0,0, Myles Gaskin ,3,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,7,pass,OPP, Jake Browning, Andre Baccellia ,0,3,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,7,7,pass,OPP, Jake Browning,0,0,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,WASH,7,7,pass,OPP, Jake Browning, Aaron Fuller ,0,28,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,WASH,,14,other,PSU,0,0,0,65,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,14,run,PSU,0,0, Saquon Barkley ,2,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,8,14,run,PSU,0,0, Trace McSorley ,24,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,14,run,PSU,0,0, Trace McSorley ,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,10,14,pass,PSU, Trace McSorley, Saquon Barkley ,0,3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,WASH,7,14,pass,PSU, Trace McSorley, Juwan Johnson ,0,11,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,14,run,PSU,0,0, Saquon Barkley ,5,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,5,14,run,PSU,0,0, Trace McSorley ,1,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,WASH,4,14,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,24,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,,WASH,,14,other,OPP,0,0,0,65,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,14,pass,OPP, Jake Browning, Drew Sample ,0,6,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,4,14,run,OPP,0,0, Myles Gaskin ,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,WASH,4,14,other,OPP,0,0,0,-6,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,4th ,WASH,10,14,other,OPP,0,0,0,46,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,14,pass,PSU, Trace McSorley, Tommy Stevens ,0,2,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,8,14,pass,PSU, Trace McSorley, Mike Gesicki ,0,9,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,14,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,10,14,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,14,run,PSU,0,0, Trace McSorley ,2,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,8,14,pass,PSU, Trace McSorley, Tommy Stevens ,0,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,3rd ,WASH,8,14,pass,PSU, Trace McSorley, Juwan Johnson ,0,9,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,1st ,WASH,10,14,run,PSU,0,0, Miles Sanders ,3,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,WASH,7,14,run,PSU,0,0, Trace McSorley ,5,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,WASH,,14,other,PSU,0,0,0,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,2,14,run,PSU,0,0, Saquon Barkley ,-4,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,WASH,6,14,pass,PSU, Trace McSorley, Saquon Barkley ,0,7,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,14,pass,PSU, Trace McSorley, Saquon Barkley ,0,5,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,5,14,pass,PSU, Trace McSorley,0,0,7,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,14,run,OPP,0,0, Andre Baccellia ,9,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,1,14,run,OPP,0,0, Myles Gaskin ,-3,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,4,14,pass,OPP, Jake Browning, Salvon Ahmed ,0,6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,14,pass,OPP, Jake Browning, Myles Gaskin ,0,0,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,10,14,run,OPP,0,0, Salvon Ahmed ,1,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,9,14,pass,OPP, Jake Browning, Dante Pettis ,0,0,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,WASH,9,14,other,OPP,0,0,0,54,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,14,run,PSU,0,0, Saquon Barkley ,3,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,7,14,run,PSU,0,0, Saquon Barkley ,-4,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,11,14,pass,PSU, Trace McSorley, Saquon Barkley ,0,6,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,WASH,5,14,other,PSU,0,0,0,39,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,7,other,OPP,0,0,0,-2,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,12,7,pass,OPP, Jake Browning, Ty Jones ,0,11,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,1,7,run,OPP,0,0, Myles Gaskin ,69,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,WASH,,7,other,PSU,0,0,0,56,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,7,run,PSU,0,0, Trace McSorley ,2,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,8,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,7,7,pass,PSU, Trace McSorley, Juwan Johnson ,0,12,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,7,pass,PSU, Trace McSorley, Saquon Barkley ,0,5,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,5,7,run,PSU,0,0, Saquon Barkley ,4,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,1,7,run,PSU,0,0, Saquon Barkley ,3,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,7,run,PSU,0,0, Miles Sanders ,1,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,WASH,,7,other,PSU,0,0,0,0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,9,7,run,PSU,0,0, Saquon Barkley ,1,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,8,7,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,14,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,7,run,PSU,0,0, Miles Sanders ,3,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,WASH,,7,other,PSU,0,0,0,0,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,7,7,run,PSU,0,0, Miles Sanders ,5,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,WASH,,7,other,PSU,0,0,0,0,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,2,7,run,PSU,0,0, Saquon Barkley ,1,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,WASH,,7,other,PSU,0,0,0,0,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,WASH,1,7,other,PSU,0,0,0,0,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,,WASH,,7,other,PSU,0,0,0,0,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,WASH,6,7,other,PSU,0,0,0,0,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,7,pass,OPP, Jake Browning, Ty Jones ,0,0,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,2nd ,WASH,10,7,pass,OPP, Jake Browning, Aaron Fuller ,0,0,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,3rd ,WASH,10,7,pass,OPP, Jake Browning, Will Dissly ,0,0,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,4th ,WASH,10,7,pass,OPP, Jake Browning, Aaron Fuller ,0,10,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 4th,1st ,WASH,10,7,run,PSU,0,0, TEAM ,-2,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,WASH,,7,other,PSU,0,0,0,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,KENT,,0,other,PSU,0,0,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,0,run,PSU,0,0, Saquon Barkley ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,9,0,run,PSU,0,0, Trace McSorley ,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,KENT,7,0,pass,PSU, Trace McSorley, Mike Gesicki ,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,KENT,2,0,other,PSU,0,0,0,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,0,run,OPP,0,0, Kavious Price ,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,7,0,pass,OPP, Justin Agner, Justin Rankin ,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,KENT,1,0,run,OPP,0,0, Justin Rankin ,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,KENT,1,0,other,OPP,0,0,0,-2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,0,pass,PSU, Trace McSorley,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,10,0,run,PSU,0,0, Saquon Barkley ,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,KENT,7,0,pass,PSU, Trace McSorley, Mike Gesicki ,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,KENT,7,0,other,PSU,0,0,0,44,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,-3,other,OPP,0,0,0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,-3,run,OPP,0,0, Justin Agner ,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,10,-3,run,OPP,0,0, Justin Agner ,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,KENT,8,-3,pass,OPP, Justin Agner, Nick Holley ,0,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,-3,pass,OPP, Justin Agner,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,10,-3,pass,OPP, Justin Agner, Kris White ,0,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,-3,run,OPP,0,0, Justin Agner ,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,-3,run,OPP,0,0, Justin Rankin ,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,7,-3,pass,OPP, Justin Agner,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,KENT,7,-3,run,OPP,0,0, Justin Agner ,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,KENT,7,-3,other,OPP,0,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,KENT,,3,other,PSU,0,0,0,61,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,3,run,PSU,0,0, Saquon Barkley ,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,6,3,run,PSU,0,0, Trace McSorley ,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,3,pass,PSU, Trace McSorley, Chris Godwin ,0,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,3,run,PSU,0,0, Saquon Barkley ,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,1,3,run,PSU,0,0, Saquon Barkley ,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,3,pass,PSU, Trace McSorley, Chris Godwin ,0,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,3,3,run,PSU,0,0, Trace McSorley ,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,3,run,PSU,0,0, Saquon Barkley ,8,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,2,3,pass,PSU,Trace McSorley, DaeSean Hamilton,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,KENT,,0,other,OPP,0,0,0,65,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,0,other,OPP,0,0,0,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,0,run,OPP,0,0, Will Matthews ,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,KENT,7,0,pass,OPP, Mylik Mitchell,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,KENT,7,0,run,OPP,0,0, Mylik Mitchell ,8,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,KENT,10,0,run,OPP,0,0, Mylik Mitchell ,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,KENT,,0,other,OPP,0,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,KENT,10,0,run,OPP,0,0, Kavious Price ,28,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,KENT, Goal ,0,run,OPP,0,0, Will Matthews ,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,KENT, Goal ,0,other,OPP,0,0,0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,KENT, Goal ,0,other,OPP,0,0,0,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,KENT, Goal ,0,pass,OPP, Mylik Mitchell, Trey Harrell ,0,-3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
