Entry,DD,Down,Distance,Yardline,Poss,Quarter,Time,Team_Score,Opp_Score,Diff_Score,Text,Yards,Pass,Passer,Completed,Targeted,Run,Carrier,Punt,Field_Goal,Koreturn,Penalty,Date,Season,Location,HomeField,Line,O_U,Attendance,Gameid,Opponent,Play_Type,Poss
42,1st and 10 at PSU 24,1st ,10, PSU 24,PSU, 2nd,14:45,21,7,14, (14:45 - 2nd) Trace McSorley pass complete to Tommy Stevens for no gain to the PnSt 24 ,0,1, Trace McSorley,1, Tommy Stevens ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
43,2nd and 10 at PSU 24,2nd ,10, PSU 24,PSU, 2nd,14:15,21,7,14, (14:15 - 2nd) Trace McSorley pass complete to Brandon Polk for 4 yds to the PnSt 28 ,4,1, Trace McSorley,1, Brandon Polk ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
44,3rd and 6 at PSU 28,3rd ,6, PSU 28,PSU, 2nd,13:35,21,7,14, (13:35 - 2nd) Trace McSorley pass complete to Mike Gesicki for 26 yds to the Wash 46 for a 1ST down ,26,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
45,1st and 10 at WASH 46,1st ,10, WASH 46,PSU, 2nd,13:03,21,7,14, (13:03 - 2nd) Trace McSorley pass complete to Juwan Johnson for 11 yds to the Wash 35 for a 1ST down ,11,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
46,1st and 10 at WASH 35,1st ,10, WASH 35,PSU, 2nd,12:32,21,7,14, (12:32 - 2nd) Trace McSorley pass incomplete to Tommy Stevens ,0,1, Trace McSorley,0, Tommy Stevens ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
47,2nd and 10 at WASH 35,2nd ,10, WASH 35,PSU, 2nd,12:23,21,7,14, (12:23 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 34 yds to the Wash 1 for a 1ST down ,34,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
48,1st and Goal at WASH 1,1st , Goal , WASH 1,PSU, 2nd,12:10,21,7,14," (12:10 - 2nd) WASHINGTON Penalty, Substitution Infraction ( Yards) to the Wash 1 ",,0,0,0,0,0,0,0,0,0,1,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,PSU
49,1st and Goal at WASH 1,1st , Goal , WASH 1,PSU, 2nd,11:59,21,7,14," (11:59 - 2nd) Miles Sanders run for 1 yd for a TD, (Tyler Davis KICK) ",1,0,0,0,0,1, Miles Sanders ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
50,,,,,WASH, 2nd,11:59,21,7,14," (11:59 - 2nd) Tyler Davis kickoff for 65 yds , Salvon Ahmed return for 20 yds to the Wash 20 ",65,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
51,1st and 10 at WASH 20,1st ,10, WASH 20,WASH, 2nd,11:40,21,7,14, (11:40 - 2nd) Jake Browning pass complete to Dante Pettis for 26 yds to the Wash 46 for a 1ST down ,26,1, Jake Browning,1, Dante Pettis ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
52,1st and 10 at WASH 46,1st ,10, WASH 46,WASH, 2nd,11:14,21,7,14, (11:14 - 2nd) Jake Browning pass incomplete to Aaron Fuller ,0,1, Jake Browning,0, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
53,2nd and 10 at WASH 46,2nd ,10, WASH 46,WASH, 2nd,11:07,21,7,14, (11:07 - 2nd) Myles Gaskin run for 2 yds to the Wash 48 ,2,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
54,3rd and 8 at WASH 48,3rd ,8, WASH 48,WASH, 2nd,10:30,21,7,14, (10:30 - 2nd) Jake Browning pass complete to Myles Gaskin for 4 yds to the PnSt 48 ,4,1, Jake Browning,1, Myles Gaskin ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
55,4th and 4 at PSU 48,4th ,4, PSU 48,WASH, 2nd,9:45,21,7,14," (9:45 - 2nd) Jake Browning punt for 41 yds, downed at the PnSt 7 ",41,0,0,0,0,0,0,1,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
56,1st and 10 at PSU 7,1st ,10, PSU 7,PSU, 2nd,9:40,28,7,21, (9:40 - 2nd) Trace McSorley run for 1 yd to the PnSt 8 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
57,2nd and 9 at PSU 8,2nd ,9, PSU 8,PSU, 2nd,9:01,28,7,21," (9:01 - 2nd) Saquon Barkley run for 92 yds for a TD, (Tyler Davis KICK) ",92,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
58,,,,,WASH, 2nd,9:01,28,7,21," (9:01 - 2nd) Tyler Davis kickoff for 64 yds , Salvon Ahmed return for 14 yds to the Wash 15 ",64,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
59,1st and 10 at WASH 15,1st ,10, WASH 15,WASH, 2nd,8:50,28,7,21, (8:50 - 2nd) Myles Gaskin run for 1 yd to the Wash 16 ,1,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
60,2nd and 9 at WASH 16,2nd ,9, WASH 16,WASH, 2nd,8:10,28,7,21, (8:10 - 2nd) Jake Browning sacked by Kevin Givens and Parker Cothren for a loss of 10 yards to the Wash 6 ,-10,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
61,3rd and 19 at WASH 6,3rd ,19, WASH 6,WASH, 2nd,7:30,28,7,21, (7:30 - 2nd) Lavon Coleman run for 6 yds to the Wash 12 ,6,0,0,0,0,1, Lavon Coleman ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
62,4th and 13 at WASH 12,4th ,13, WASH 12,WASH, 2nd,6:47,28,7,21," (6:47 - 2nd) Joel Whitford punt for 48 yds, fair catch by DeAndre Thompkins at the PnSt 40 ", punt for 48,0,0,0,0,0,0,1,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
63,1st and 10 at PSU 40,1st ,10, PSU 40,PSU, 2nd,6:41,28,7,21," (6:41 - 2nd) TEAM run for a loss of 7 yards to the PnSt 33 TEAM fumbled, recovered by Wash Ryan Bowman ",-7,0,0,0,0,1, TEAM ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
64,1st and 10 at PSU 33,1st ,10, PSU 33,WASH, 2nd,6:34,28,14,14, (6:34 - 2nd) Jake Browning pass incomplete to Andre Baccellia ,0,1, Jake Browning,0, Andre Baccellia ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
65,2nd and 10 at PSU 33,2nd ,10, PSU 33,WASH, 2nd,6:28,28,14,14, (6:28 - 2nd) Jake Browning pass complete to Aaron Fuller for 4 yds to the PnSt 29 ,4,1, Jake Browning,1, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
66,3rd and 6 at PSU 29,3rd ,6, PSU 29,WASH, 2nd,5:55,28,14,14, (5:55 - 2nd) Jake Browning pass complete to Salvon Ahmed for 8 yds to the PnSt 21 for a 1ST down ,8,1, Jake Browning,1, Salvon Ahmed ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
67,1st and 10 at PSU 21,1st ,10, PSU 21,WASH, 2nd,5:30,28,14,14, (5:30 - 2nd) Jake Browning pass complete to Andre Baccellia for 6 yds to the PnSt 15 ,6,1, Jake Browning,1, Andre Baccellia ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
68,,,,,WASH, 2nd,4:56,28,14,14," (4:56 - 2nd) Timeout WASHINGTON, clock 04:56 ",,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
69,2nd and 4 at PSU 15,2nd ,4, PSU 15,WASH, 2nd,4:50,28,14,14, (4:50 - 2nd) Lavon Coleman run for 2 yds to the PnSt 13 ,2,0,0,0,0,1, Lavon Coleman ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
70,3rd and 2 at PSU 13,3rd ,2, PSU 13,WASH, 2nd,4:15,28,14,14," (4:15 - 2nd) Myles Gaskin run for 13 yds for a TD, (Tristan Vizcaino KICK) ",13,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
71,,,,,PSU, 2nd,4:15,28,14,14," (4:15 - 2nd) Tristan Vizcaino kickoff for 55 yds , Miles Sanders return for 2 yds to the PnSt 12 ",55,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,PSU
72,1st and 10 at PSU 12,1st ,10, PSU 12,PSU, 2nd,4:05,28,14,14, (4:05 - 2nd) Saquon Barkley run for 1 yd to the PnSt 13 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
73,2nd and 9 at PSU 13,2nd ,9, PSU 13,PSU, 2nd,3:30,28,14,14, (3:30 - 2nd) Saquon Barkley run for 8 yds to the PnSt 21 ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
74,3rd and 1 at PSU 21,3rd ,1, PSU 21,PSU, 2nd,2:50,28,14,14, (2:50 - 2nd) Saquon Barkley run for 2 yds to the PnSt 23 for a 1ST down ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
75,1st and 10 at PSU 23,1st ,10, PSU 23,PSU, 2nd,2:17,28,14,14, (2:17 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
76,2nd and 10 at PSU 23,2nd ,10, PSU 23,PSU, 2nd,2:09,28,14,14, (2:09 - 2nd) Trace McSorley pass complete to Juwan Johnson for 18 yds to the PnSt 41 for a 1ST down ,18,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
77,1st and 10 at PSU 41,1st ,10, PSU 41,PSU, 2nd,1:45,28,14,14, (1:45 - 2nd) Miles Sanders run for 2 yds to the PnSt 43 ,2,0,0,0,0,1, Miles Sanders ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
78,2nd and 8 at PSU 43,2nd ,8, PSU 43,PSU, 2nd,1:10,28,14,14, (1:10 - 2nd) Trace McSorley sacked by Byron Murphy for a loss of 1 yard to the PnSt 42 ,-1,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,PSU
79,,,,,PSU, 2nd,1:10,28,14,14," (1:10 - 2nd) Timeout PENN ST, clock 01:10 ",,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,PSU
80,3rd and 9 at PSU 42,3rd ,9, PSU 42,PSU, 2nd,1:05,28,14,14, (1:05 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 5 yds to the PnSt 47 ,5,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
81,4th and 4 at PSU 47,4th ,4, PSU 47,PSU, 2nd,0:55,28,14,14," (0:55 - 2nd) Blake Gillikin punt for 47 yds, downed at the Wash 6 ",47,0,0,0,0,0,0,1,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,PSU
82,1st and 10 at WASH 6,1st ,10, WASH 6,WASH, 2nd,0:48,28,14,14, (0:48 - 2nd) Myles Gaskin run for a loss of 1 yard to the Wash 5 ,-1,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
83,,,,,WASH, 2nd,0:48,28,14,14," (0:48 - 2nd) Timeout PENN ST, clock 00:48 ",,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
84,2nd and 11 at WASH 5,2nd ,11, WASH 5,WASH, 2nd,0:43,28,14,14, (0:43 - 2nd) Myles Gaskin run for 6 yds to the Wash 11 ,6,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
85,3rd and 5 at WASH 11,3rd ,5, WASH 11,WASH, 2nd,0:01,28,14,14, (0:01 - 2nd) Jake Browning run for 8 yds to the Wash 19 for a 1ST down ,8,0,0,0,0,1, Jake Browning ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
86,,,,,WASH, 3rd,15:00,28,21,7," (15:00 - 3rd) Tyler Davis kickoff for 65 yds , Salvon Ahmed return for 20 yds to the Wash 20 ",65,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
87,1st and 10 at WASH 20,1st ,10, WASH 20,WASH, 3rd,14:50,28,21,7, (14:50 - 3rd) Myles Gaskin run for 1 yd to the Wash 21 ,1,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
88,2nd and 9 at WASH 21,2nd ,9, WASH 21,WASH, 3rd,14:32,28,21,7, (14:32 - 3rd) Jake Browning pass complete to Ty Jones for 12 yds to the Wash 33 for a 1ST down ,12,1, Jake Browning,1, Ty Jones ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
89,1st and 10 at WASH 33,1st ,10, WASH 33,WASH, 3rd,14:10,28,21,7, (14:10 - 3rd) Jake Browning pass complete to Will Dissly for 7 yds to the Wash 40 ,7,1, Jake Browning,1, Will Dissly ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
90,2nd and 3 at WASH 40,2nd ,3, WASH 40,WASH, 3rd,13:50,28,21,7, (13:50 - 3rd) Jake Browning pass complete to Aaron Fuller for 2 yds to the Wash 42 ,2,1, Jake Browning,1, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
91,3rd and 1 at WASH 42,3rd ,1, WASH 42,WASH, 3rd,13:20,28,21,7, (13:20 - 3rd) Myles Gaskin run for 3 yds to the Wash 45 for a 1ST down ,3,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
92,1st and 10 at WASH 45,1st ,10, WASH 45,WASH, 3rd,12:45,28,21,7, (12:45 - 3rd) Lavon Coleman run for 4 yds to the Wash 49 ,4,0,0,0,0,1, Lavon Coleman ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
93,2nd and 6 at WASH 49,2nd ,6, WASH 49,WASH, 3rd,12:28,28,21,7, (12:28 - 3rd) Jake Browning pass complete to Aaron Fuller for 9 yds to the PnSt 42 for a 1ST down ,9,1, Jake Browning,1, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
94,1st and 10 at PSU 42,1st ,10, PSU 42,WASH, 3rd,12:10,28,21,7, (12:10 - 3rd) Jake Browning pass complete to Lavon Coleman for no gain to the PnSt 42 ,0,1, Jake Browning,1, Lavon Coleman ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
95,2nd and 10 at PSU 42,2nd ,10, PSU 42,WASH, 3rd,11:36,28,21,7, (11:36 - 3rd) Myles Gaskin run for 8 yds to the PnSt 34 ,8,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
96,3rd and 2 at PSU 34,3rd ,2, PSU 34,WASH, 3rd,11:10,28,21,7, (11:10 - 3rd) Myles Gaskin run for 3 yds to the PnSt 31 for a 1ST down ,3,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
97,1st and 10 at PSU 31,1st ,10, PSU 31,WASH, 3rd,10:40,28,21,7, (10:40 - 3rd) Jake Browning pass complete to Andre Baccellia for 3 yds to the PnSt 28 ,3,1, Jake Browning,1, Andre Baccellia ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
98,2nd and 7 at PSU 28,2nd ,7, PSU 28,WASH, 3rd,10:04,28,21,7, (10:04 - 3rd) Jake Browning pass incomplete ,0,1, Jake Browning,0,0,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
99,3rd and 7 at PSU 28,3rd ,7, PSU 28,WASH, 3rd,9:57,28,21,7," (9:57 - 3rd) Jake Browning pass complete to Aaron Fuller for 28 yds for a TD, (Tristan Vizcaino KICK) ",28,1, Jake Browning,1, Aaron Fuller ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
100,,,,,PSU, 3rd,9:57,35,21,14," (9:57 - 3rd) Tristan Vizcaino kickoff for 65 yds for a touchback WASHINGTON Penalty, Defensive Offside (-5 Yards) ",65,0,0,0,0,0,0,0,0,0,1,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,PSU
101,1st and 10 at PSU 30,1st ,10, PSU 30,PSU, 3rd,9:50,35,21,14, (9:50 - 3rd) Saquon Barkley run for 2 yds to the PnSt 32 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
102,2nd and 8 at PSU 32,2nd ,8, PSU 32,PSU, 3rd,9:20,35,21,14, (9:20 - 3rd) Trace McSorley run for 24 yds to the Wash 44 for a 1ST down ,24,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
103,1st and 10 at WASH 44,1st ,10, WASH 44,PSU, 3rd,8:50,35,21,14, (8:50 - 3rd) Trace McSorley run for no gain to the Wash 44 ,0,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
104,2nd and 10 at WASH 44,2nd ,10, WASH 44,PSU, 3rd,8:20,35,21,14, (8:20 - 3rd) Trace McSorley pass complete to Saquon Barkley for 3 yds to the Wash 41 ,3,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
105,3rd and 7 at WASH 41,3rd ,7, WASH 41,PSU, 3rd,7:45,35,21,14, (7:45 - 3rd) Trace McSorley pass complete to Juwan Johnson for 11 yds to the Wash 30 for a 1ST down ,11,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
106,1st and 10 at WASH 30,1st ,10, WASH 30,PSU, 3rd,7:20,35,21,14, (7:20 - 3rd) Saquon Barkley run for 5 yds to the Wash 25 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
107,2nd and 5 at WASH 25,2nd ,5, WASH 25,PSU, 3rd,6:45,35,21,14, (6:45 - 3rd) Trace McSorley run for 1 yd to the Wash 24 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
108,3rd and 4 at WASH 24,3rd ,4, WASH 24,PSU, 3rd,5:59,35,21,14," (5:59 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 24 yds for a TD, (Tyler Davis KICK) ",24,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
109,,,,,WASH, 3rd,5:59,35,21,14, (5:59 - 3rd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
110,1st and 10 at WASH 25,1st ,10, WASH 25,WASH, 3rd,5:50,35,21,14, (5:50 - 3rd) Jake Browning pass complete to Drew Sample for 6 yds to the Wash 31 ,6,1, Jake Browning,1, Drew Sample ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,OPP
111,2nd and 4 at WASH 31,2nd ,4, WASH 31,WASH, 3rd,5:20,35,21,14, (5:20 - 3rd) Myles Gaskin run for no gain to the Wash 31 ,0,0,0,0,0,1, Myles Gaskin ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,OPP
112,3rd and 4 at WASH 31,3rd ,4, WASH 31,WASH, 3rd,4:40,35,21,14, (4:40 - 3rd) Jake Browning sacked by Shareef Miller for a loss of 6 yards to the Wash 25 ,-6,,,,,,,,,,,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
113,4th and 10 at WASH 25,4th ,10, WASH 25,WASH, 3rd,4:00,35,21,14," (4:00 - 3rd) Joel Whitford punt for 46 yds, fair catch by DeAndre Thompkins at the PnSt 29 ", punt for 46,0,0,0,0,0,0,1,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,other,OPP
114,1st and 10 at PSU 29,1st ,10, PSU 29,PSU, 3rd,3:50,35,21,14, (3:50 - 3rd) Trace McSorley pass complete to Tommy Stevens for 2 yds to the PnSt 31 ,2,1, Trace McSorley,1, Tommy Stevens ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
115,2nd and 8 at PSU 31,2nd ,8, PSU 31,PSU, 3rd,3:28,35,21,14, (3:28 - 3rd) Trace McSorley pass complete to Mike Gesicki for 9 yds to the PnSt 40 for a 1ST down ,9,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
116,1st and 10 at PSU 40,1st ,10, PSU 40,PSU, 3rd,3:08,35,21,14, (3:08 - 3rd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
117,2nd and 10 at PSU 40,2nd ,10, PSU 40,PSU, 3rd,2:58,35,21,14, (2:58 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 15 yds to the Wash 45 for a 1ST down ,15,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
118,1st and 10 at WASH 45,1st ,10, WASH 45,PSU, 3rd,2:25,35,21,14, (2:25 - 3rd) Trace McSorley run for 2 yds to the Wash 43 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
119,2nd and 8 at WASH 43,2nd ,8, WASH 43,PSU, 3rd,1:55,35,21,14, (1:55 - 3rd) Trace McSorley pass incomplete to Tommy Stevens ,0,1, Trace McSorley,0, Tommy Stevens ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
120,3rd and 8 at WASH 43,3rd ,8, WASH 43,PSU, 3rd,1:45,35,21,14, (1:45 - 3rd) Trace McSorley pass complete to Juwan Johnson for 9 yds to the Wash 34 for a 1ST down ,9,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,pass,PSU
121,1st and 10 at WASH 34,1st ,10, WASH 34,PSU, 3rd,1:10,35,21,14, (1:10 - 3rd) Miles Sanders run for 3 yds to the Wash 31 ,3,0,0,0,0,1, Miles Sanders ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
122,2nd and 7 at WASH 31,2nd ,7, WASH 31,PSU, 3rd,0:35,35,21,14, (0:35 - 3rd) Trace McSorley run for 5 yds to the Wash 26 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,12/30/2017,2017," Glendale, AZ ",road,PSU-3.0,54,"61,842",400953407,WASH,run,PSU
123,,,,,PSU,,,35,21,14, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,,WASH,other,PSU
